0	1	2	3	4	phrase	tower	unit
958	1273	1,155萬	2016	23.1%	2	2	NB
958	1273	935萬	2011		2	2	NB
958	1273	933萬	2011		2	2	NB
958	1273	930萬	2011		2	2	NB
958	1273	930萬	2011		2	2	NB
958	1273	941萬	2013	1.5%	2	2	NB
958	1273	923萬	2011		2	2	NB
958	1273	919萬	2011		2	2	NB
958	1273	911萬	2011		2	2	NB
958	1273	898萬	2011		2	2	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	NC
					2	2	NC
784	902	978萬	2011		2	2	NC
784	1030	978萬	2011		2	2	NC
784	1030	886萬	2011		2	2	NC
784	1030	870萬	2014	1.4%	2	2	NC
784	1030	1,070萬	2017	15.4%	2	2	NC
784	1030	878萬	2013	1.8%	2	2	NC
784	1030	905萬	2015	3.2%	2	2	NC
784	1030	1,350萬	2018	54.3%	2	2	NC
784	1030	860萬	2014	1.5%	2	2	NC
784	1030	865萬	2013	3.8%	2	2	NC
784	1030	869萬	2010		2	2	NC
784	1030	977萬	2016	7.1%	2	2	NC
784	1030	844萬	2013	12.5%	2	2	NC
784	1030	1,038萬	2017	14.6%	2	2	NC
784	1030	859萬	2010		2	2	NC
784	1030	841萬	2010		2	2	NC
784	1030	901萬	2010		2	2	NC
784	1030	838萬	2010		2	2	NC
784	1030	895萬	2010		2	2	NC
784	1030	832萬	2010		2	2	NC
784	1030	1,200萬	2019	41.4%	2	2	NC
784	1030	827萬	2011		2	2	NC
784	1030	842萬	2010		2	2	NC
784	1030	959萬	2015	16.3%	2	2	NC
784	1030	1,215萬	2019	40.3%	2	2	NC
784	1030	838萬	2011		2	2	NC
784	1030	880萬	2010		2	2	NC
784	1030	818萬	2011		2	2	NC
784	1030	835萬	2011		2	2	NC
784	1030	814萬	2011		2	2	NC
784	1030	829萬	2011		2	2	NC
784	1030	810萬	2010		2	2	NC
784	1030	825萬	2010		2	2	NC
784	1030	823萬	2011		2	2	NC
784	1030	804萬	2011		2	2	NC
784	1030	819萬	2010		2	2	NC
784	1030	819萬	2011		2	2	NC
784	1030	817萬	2010		2	2	NC
784	1030	798萬	2011		2	2	NC
784	1030	809萬	2011		2	2	NC
784	1030	800萬	2011		2	2	NC
784	1030	870萬	2011		2	2	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	ND
					2	2	ND
677	902	1,100萬	2017	24.7%	2	2	ND
678	902	802萬	2011		2	2	ND
678	902	799萬	2011		2	2	ND
678	902	796萬	2011		2	2	ND
678	902	1,026萬	2017	29.3%	2	2	ND
678	902	800萬	2013	2.2%	2	2	ND
678	902	790萬	2011		2	2	ND
678	902	808萬	2012	2.6%	2	2	ND
678	902	855萬	2016	8.4%	2	2	ND
678	902	770萬	2013	4.9%	2	2	ND
678	902	782萬	2011		2	2	ND
678	902	780萬	2010		2	2	ND
678	902	760萬	2010		2	2	ND
678	902	774萬	2010		2	2	ND
678	902	813萬	2010		2	2	ND
678	902	796萬	2010		2	2	ND
678	902	769萬	2010		2	2	ND
678	902	753萬	2010		2	2	ND
678	902	763萬	2010		2	2	ND
678	902	747萬	2010		2	2	ND
678	902	762萬	2010		2	2	ND
678	902	742萬	2010		2	2	ND
678	902	755萬	2010		2	2	ND
678	902	850萬	2016	15.1%	2	2	ND
678	902	776萬	2010		2	2	ND
678	902	790萬	2010		2	2	ND
678	902	749萬	2010		2	2	ND
678	902	792萬	2014	2.7%	2	2	ND
678	902	748萬	2010		2	2	ND
678	902	729萬	2010		2	2	ND
678	902	1,350萬	2018	51.7%	2	2	ND
678	902	725萬	2010		2	2	ND
678	902	738萬	2010		2	2	ND
678	902	950萬	2017	22.7%	2	2	ND
678	902	719萬	2010		2	2	ND
678	902	732萬	2010		2	2	ND
678	902	732萬	2010		2	2	ND
678	902	750萬	2014	2.8%	2	2	ND
678	902	713萬	2010		2	2	ND
678	902	726萬	2011		2	2	ND
678	902	723萬	2011		2	2	ND
657	874	788萬	2014	8.6%	2	2	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	SA
					2	3	SA
739	981	813萬	2011		2	3	SA
741	981	813萬	2011		2	3	SA
741	981	861萬	2015	6.3%	2	3	SA
741	981	808萬	2011		2	3	SA
741	981	818萬	2014	1.7%	2	3	SA
741	981	803萬	2011		2	3	SA
741	981	868萬	2015	8.4%	2	3	SA
741	981	798萬	2011		2	3	SA
741	981	796萬	2011		2	3	SA
741	981	823萬	2013	3.6%	2	3	SA
741	981	792萬	2011		2	3	SA
741	981	790萬	2011		2	3	SA
741	981	788萬	2011		2	3	SA
741	981	880萬	2016	12.3%	2	3	SA
741	981	782萬	2011		2	3	SA
741	981	890萬	2015	14.2%	2	3	SA
741	981	778萬	2011		2	3	SA
741	981	844萬	2016	8.8%	2	3	SA
741	981	773萬	2011		2	3	SA
741	981	771萬	2011		2	3	SA
741	981	770萬	2011		2	3	SA
741	981	1,340萬	2018	74.1%	2	3	SA
741	981	876萬	2015	14.3%	2	3	SA
741	981	765萬	2011		2	3	SA
741	981	763萬	2011		2	3	SA
741	981	762萬	2011		2	3	SA
741	981	888萬	2015	16.8%	2	3	SA
741	981	759萬	2011		2	3	SA
741	981	900萬	2016	18.9%	2	3	SA
741	981	757萬	2011		2	3	SA
741	981	754萬	2011		2	3	SA
741	981	850萬	2015	13.0%	2	3	SA
741	981	751萬	2011		2	3	SA
741	981	748萬	2011		2	3	SA
741	981	746萬	2011		2	3	SA
741	981	950萬	2017	27.8%	2	3	SA
741	981	741萬	2011		2	3	SA
741	981	870萬	2015	17.4%	2	3	SA
741	981	739萬	2011		2	3	SA
741	981	736萬	2011		2	3	SA
741	981	733萬	2011		2	3	SA
741	981	1,030萬	2019	41.7%	2	3	SA
719	953	850萬	2017	17.0%	2	3	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	SB
					2	3	SB
1551	2034	1,976萬	2012		2	3	SB
958	1273	1,024萬	2011		2	3	SB
958	1273	1,020萬	2011		2	3	SB
958	1273	1,018萬	2011		2	3	SB
958	1273	1,014萬	2011		2	3	SB
958	1273	1,011萬	2011		2	3	SB
958	1273	1,008萬	2011		2	3	SB
958	1273	1,005萬	2011		2	3	SB
958	1273	1,003萬	2011		2	3	SB
958	1273	1,000萬	2011		2	3	SB
958	1273	976萬	2013	2.1%	2	3	SB
958	1273	995萬	2011		2	3	SB
958	1273	992萬	2011		2	3	SB
958	1273	985萬	2011		2	3	SB
958	1273	1,200萬	2017	22.1%	2	3	SB
958	1273	980萬	2011		2	3	SB
958	1273	977萬	2011		2	3	SB
958	1273	975萬	2011		2	3	SB
958	1273	972萬	2011		2	3	SB
958	1273	969萬	2011		2	3	SB
958	1273	1,638萬	2018	69.4%	2	3	SB
958	1273	967萬	2011		2	3	SB
958	1273	963萬	2011		2	3	SB
958	1273	961萬	2011		2	3	SB
958	1273	1,175萬	2016	22.5%	2	3	SB
958	1273	957萬	2011		2	3	SB
958	1273	955萬	2011		2	3	SB
958	1273	953萬	2011		2	3	SB
958	1273	951萬	2011		2	3	SB
958	1273	1,050萬	2015	10.5%	2	3	SB
958	1273	946萬	2011		2	3	SB
958	1273	944萬	2011		2	3	SB
958	1273	942萬	2011		2	3	SB
958	1273	938萬	2011		2	3	SB
958	1273	1,058萬	2016	13.1%	2	3	SB
958	1273	988萬	2016	6.0%	2	3	SB
958	1273	930萬	2011		2	3	SB
958	1273	930萬	2011		2	3	SB
958	1273	930萬	2013	0.3%	2	3	SB
958	1273	923萬	2011		2	3	SB
958	1273	919萬	2011		2	3	SB
958	1273	980萬	2015	7.6%	2	3	SB
958	1273	926萬	2011		2	3	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	SC
					2	3	SC
784	1030	931萬	2011		2	3	SC
784	1030	931萬	2011		2	3	SC
784	1030	931萬	2011		2	3	SC
784	1030	931萬	2011		2	3	SC
784	1030	922萬	2011		2	3	SC
784	1030	922萬	2011		2	3	SC
784	1030	922萬	2011		2	3	SC
784	1030	922萬	2011		2	3	SC
784	1030	922萬	2011		2	3	SC
784	1030	911萬	2011		2	3	SC
784	1030	911萬	2011		2	3	SC
784	1030	911萬	2011		2	3	SC
784	1030	911萬	2011		2	3	SC
784	1030	1,300萬	2019	42.6%	2	3	SC
784	1030	900萬	2011		2	3	SC
784	1030	900萬	2011		2	3	SC
784	1030	886萬	2013	1.5%	2	3	SC
784	1030	900萬	2011		2	3	SC
784	1030	918萬	2015	2.0%	2	3	SC
784	1030	890萬	2011		2	3	SC
784	1030	890萬	2011		2	3	SC
784	1030	890萬	2011		2	3	SC
784	1030	890萬	2011		2	3	SC
784	1030	890萬	2011		2	3	SC
784	1030	932萬	2015	6.3%	2	3	SC
784	1030	1,287萬	2019	46.7%	2	3	SC
784	1030	980萬	2015	11.7%	2	3	SC
784	1030	877萬	2011		2	3	SC
784	1030	1,410萬	2018	60.8%	2	3	SC
784	1030	870萬	2011		2	3	SC
784	1030	870萬	2011		2	3	SC
784	1030	870萬	2011		2	3	SC
784	1030	870萬	2011		2	3	SC
784	1030	870萬	2011		2	3	SC
784	1030	858萬	2011		2	3	SC
784	1030	858萬	2011		2	3	SC
784	1030	858萬	2011		2	3	SC
784	1030	1,260萬	2018	46.9%	2	3	SC
784	1030	858萬	2011		2	3	SC
784	1030	839萬	2014	1.0%	2	3	SC
784	1030	848萬	2011		2	3	SC
784	1030	848萬	2011		2	3	SC
784	1030	915萬	2016	11.4%	2	3	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	SD
					2	3	SD
679	903	839萬	2011		2	3	SD
680	903	839萬	2011		2	3	SD
680	903	846萬	2016	0.8%	2	3	SD
680	903	839萬	2011		2	3	SD
680	903	1,150萬	2019	29.5%	2	3	SD
680	903	831萬	2011		2	3	SD
680	903	831萬	2011		2	3	SD
680	903	831萬	2011		2	3	SD
680	903	831萬	2011		2	3	SD
680	903	980萬	2017	19.6%	2	3	SD
680	903	819萬	2011		2	3	SD
680	903	819萬	2011		2	3	SD
680	903	775萬	2014	5.4%	2	3	SD
680	903	813萬	2016	0.8%	2	3	SD
680	903	807萬	2011		2	3	SD
680	903	820萬	2013	1.7%	2	3	SD
680	903	807萬	2011		2	3	SD
680	903	807萬	2011		2	3	SD
680	903	807萬	2011		2	3	SD
680	903	823萬	2014	3.4%	2	3	SD
680	903	796萬	2011		2	3	SD
680	903	796萬	2011		2	3	SD
680	903	796萬	2011		2	3	SD
680	903	796萬	2011		2	3	SD
680	903	785萬	2011		2	3	SD
680	903	900萬	2017	14.6%	2	3	SD
680	903	800萬	2015	1.9%	2	3	SD
680	903	785萬	2011		2	3	SD
680	903	785萬	2011		2	3	SD
680	903	779萬	2011		2	3	SD
680	903	779萬	2011		2	3	SD
680	903	779萬	2011		2	3	SD
680	903	910萬	2017	16.8%	2	3	SD
680	903	888萬	2015	14.0%	2	3	SD
680	903	769萬	2011		2	3	SD
680	903	769萬	2011		2	3	SD
680	903	769萬	2011		2	3	SD
680	903	769萬	2011		2	3	SD
680	903	756萬	2013	1.7%	2	3	SD
680	903	827萬	2016	9.3%	2	3	SD
680	903	757萬	2011		2	3	SD
680	903	757萬	2011		2	3	SD
659	877	738萬	2011		2	3	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	NA
					2	3	NA
739	981	813萬	2011		2	3	NA
741	981	813萬	2011		2	3	NA
741	981	810萬	2011		2	3	NA
741	981	808萬	2011		2	3	NA
741	981	810萬	2013	0.7%	2	3	NA
741	981	803萬	2011		2	3	NA
741	981	801萬	2011		2	3	NA
741	981	798萬	2011		2	3	NA
741	981	796萬	2011		2	3	NA
741	981	830萬	2013	4.5%	2	3	NA
741	981	792萬	2011		2	3	NA
741	981	790萬	2011		2	3	NA
741	981	788萬	2011		2	3	NA
741	981	784萬	2011		2	3	NA
741	981	782萬	2011		2	3	NA
741	981	840萬	2015	7.7%	2	3	NA
741	981	740萬	2014	4.8%	2	3	NA
741	981	775萬	2011		2	3	NA
741	981	773萬	2011		2	3	NA
741	981	860萬	2013	11.5%	2	3	NA
741	981	770萬	2011		2	3	NA
741	981	1,090萬	2018	41.6%	2	3	NA
741	981	767萬	2011		2	3	NA
741	981	765萬	2011		2	3	NA
741	981	763萬	2011		2	3	NA
741	981	762萬	2011		2	3	NA
741	981	865萬	2016	13.8%	2	3	NA
741	981	800萬	2013	5.4%	2	3	NA
741	981	757萬	2011		2	3	NA
741	981	757萬	2011		2	3	NA
741	981	754萬	2011		2	3	NA
741	981	820萬	2015	9.0%	2	3	NA
741	981	751萬	2011		2	3	NA
741	981	1,308萬	2018	74.9%	2	3	NA
741	981	746萬	2011		2	3	NA
741	981	744萬	2011		2	3	NA
741	981	1,060萬	2019	43.0%	2	3	NA
741	981	800萬	2014	7.9%	2	3	NA
741	981	739萬	2011		2	3	NA
741	981	736萬	2011		2	3	NA
741	981	765萬	2016	4.4%	2	3	NA
741	981	727萬	2011		2	3	NA
719	953	772萬	2014	6.3%	2	3	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	NB
					2	3	NB
1551	2034	1,976萬	2012		2	3	NB
958	1273	990萬	2013	3.4%	2	3	NB
958	1273	1,488萬	2018	45.9%	2	3	NB
958	1273	1,018萬	2011		2	3	NB
958	1273	1,200萬	2017	18.4%	2	3	NB
958	1273	1,011萬	2011		2	3	NB
958	1273	1,345萬	2017	33.4%	2	3	NB
958	1273	1,005萬	2011		2	3	NB
958	1273	1,170萬	2016	16.7%	2	3	NB
958	1273	1,000萬	2011		2	3	NB
958	1273	1,275萬	2017	27.9%	2	3	NB
958	1273	995萬	2011		2	3	NB
958	1273	992萬	2011		2	3	NB
958	1273	985萬	2011		2	3	NB
958	1273	983萬	2011		2	3	NB
958	1273	980萬	2011		2	3	NB
958	1273	977萬	2011		2	3	NB
958	1273	975萬	2011		2	3	NB
958	1273	1,170萬	2015	20.4%	2	3	NB
958	1273	969萬	2011		2	3	NB
958	1273	1,150萬	2017	18.9%	2	3	NB
958	1273	967萬	2011		2	3	NB
958	1273	1,014萬	2011		2	3	NB
958	1273	961萬	2011		2	3	NB
958	1273	959萬	2011		2	3	NB
958	1273	1,350萬	2019	41.1%	2	3	NB
958	1273	955萬	2011		2	3	NB
958	1273	953萬	2011		2	3	NB
958	1273	951萬	2011		2	3	NB
958	1273	951萬	2011		2	3	NB
958	1273	946萬	2011		2	3	NB
958	1273	944萬	2011		2	3	NB
958	1273	942萬	2011		2	3	NB
958	1273	1,060萬	2016	13.0%	2	3	NB
958	1273	1,030萬	2016	10.1%	2	3	NB
958	1273	1,050萬	2015	12.6%	2	3	NB
958	1273	930萬	2011		2	3	NB
-					2	3	NB
958	1273	927萬	2011		2	3	NB
958	1273	923萬	2011		2	3	NB
958	1273	919萬	2011		2	3	NB
958	1273	911萬	2011		2	3	NB
958	1273	898萬	2011		2	3	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	NC
					2	3	NC
784	1030	959萬	2011		2	3	NC
784	1030	959萬	2011		2	3	NC
784	1030	959萬	2011		2	3	NC
784	1030	959萬	2011		2	3	NC
784	1030	880萬	2013	5.5%	2	3	NC
784	1030	931萬	2011		2	3	NC
784	1030	1,450萬	2018	59.5%	2	3	NC
784	1030	931萬	2011		2	3	NC
784	1030	931萬	2011		2	3	NC
784	1030	921萬	2011		2	3	NC
784	1030	921萬	2011		2	3	NC
784	1030	921萬	2011		2	3	NC
784	1030	921萬	2011		2	3	NC
784	1030	910萬	2015	1.1%	2	3	NC
784	1030	955萬	2015	6.3%	2	3	NC
784	1030	899萬	2011		2	3	NC
784	1030	899萬	2011		2	3	NC
784	1030	848萬	2013	5.6%	2	3	NC
784	1030	899萬	2011		2	3	NC
784	1030	887萬	2011		2	3	NC
784	1030	887萬	2011		2	3	NC
784	1030	887萬	2011		2	3	NC
784	1030	887萬	2011		2	3	NC
784	1030	935萬	2015	5.4%	2	3	NC
784	1030	870萬	2016	0.8%	2	3	NC
784	1030	877萬	2011		2	3	NC
784	1030	877萬	2011		2	3	NC
784	1030	877萬	2011		2	3	NC
784	1030	877萬	2011		2	3	NC
784	1030	920萬	2014	5.7%	2	3	NC
784	1030	960萬	2016	10.3%	2	3	NC
784	1030	870萬	2011		2	3	NC
784	1030	870萬	2011		2	3	NC
784	1030	870萬	2011		2	3	NC
784	1030	858萬	2011		2	3	NC
784	1030	858萬	2011		2	3	NC
784	1030	858萬	2011		2	3	NC
784	1030	880萬	2013	2.6%	2	3	NC
784	1030	888萬	2016	3.6%	2	3	NC
784	1030	848萬	2011		2	3	NC
784	1030	848萬	2011		2	3	NC
784	1030	1,100萬	2017	29.8%	2	3	NC
784	1030	1,045萬	2017	27.2%	2	3	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	3	ND
					2	3	ND
677	902	1,200萬	2018	43.0%	2	3	ND
678	902	839萬	2011		2	3	ND
678	902	839萬	2011		2	3	ND
678	902	839萬	2011		2	3	ND
678	902	830萬	2011		2	3	ND
678	902	830萬	2011		2	3	ND
678	902	830萬	2011		2	3	ND
678	902	830萬	2011	--	2	3	ND
678	902	820萬	2016	1.2%	2	3	ND
678	902	819萬	2011		2	3	ND
678	902	819萬	2011		2	3	ND
678	902	760萬	2014	7.2%	2	3	ND
678	902	819萬	2011		2	3	ND
678	902	825萬	2016	10.0%	2	3	ND
678	902	806萬	2011		2	3	ND
678	902	806萬	2011		2	3	ND
678	902	806萬	2011		2	3	ND
678	902	806萬	2011		2	3	ND
678	902	768萬	2014	4.7%	2	3	ND
678	902	900萬	2017	13.2%	2	3	ND
678	902	795萬	2011		2	3	ND
678	902	795萬	2011		2	3	ND
678	902	795萬	2011		2	3	ND
678	902	795萬	2011		2	3	ND
678	902	1,100萬	2018	42.9%	2	3	ND
678	902	952萬	2017	21.4%	2	3	ND
678	902	784萬	2011		2	3	ND
678	902	836萬	2016	6.6%	2	3	ND
678	902	1,119萬	2018	42.7%	2	3	ND
678	902	778萬	2011		2	3	ND
678	902	778萬	2011		2	3	ND
678	902	778萬	2011		2	3	ND
678	902	778萬	2011		2	3	ND
678	902	778萬	2011		2	3	ND
678	902	764萬	2011		2	3	ND
678	902	1,046萬	2017	36.8%	2	3	ND
678	902	820萬	2014	7.3%	2	3	ND
678	902	764萬	2011		2	3	ND
678	902	764萬	2011		2	3	ND
678	902	755萬	2011		2	3	ND
678	902	758萬	2014	0.5%	2	3	ND
678	902	755萬	2011		2	3	ND
657	874	895萬	2017	21.4%	2	3	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	SA
741	981	760萬	2014	7.2%	2	4	SA
741	981	900萬	2015	9.9%	2	4	SA
741	981	930萬	2017	14.0%	2	4	SA
741	981	856萬	2016	5.1%	2	4	SA
741	981	812萬	2011		2	4	SA
741	981	809萬	2011		2	4	SA
741	981	840萬	2014	4.1%	2	4	SA
741	981	970萬	2017	20.6%	2	4	SA
741	981	802萬	2011		2	4	SA
741	981	800萬	2011		2	4	SA
741	981	798萬	2011		2	4	SA
741	981	796萬	2011		2	4	SA
741	981	794萬	2011		2	4	SA
741	981	792萬	2011		2	4	SA
741	981	788萬	2011		2	4	SA
741	981	786萬	2011		2	4	SA
741	981	830萬	2014	5.9%	2	4	SA
741	981	781萬	2011		2	4	SA
741	981	779萬	2011		2	4	SA
741	981	795萬	2014	2.3%	2	4	SA
741	981	775萬	2011		2	4	SA
741	981	774萬	2011		2	4	SA
741	981	840萬	2015	8.6%	2	4	SA
741	981	770萬	2011		2	4	SA
741	981	769萬	2011		2	4	SA
741	981	820萬	2016	6.9%	2	4	SA
741	981	833萬	2014	8.8%	2	4	SA
741	981	764萬	2011		2	4	SA
741	981	762萬	2011		2	4	SA
741	981	850萬	2016	11.7%	2	4	SA
741	981	761萬	2011		2	4	SA
741	981	758萬	2011		2	4	SA
741	981	756萬	2011		2	4	SA
741	981	755萬	2011		2	4	SA
741	981	751萬	2011		2	4	SA
741	981	749萬	2011		2	4	SA
741	981	747萬	2011		2	4	SA
741	981	848萬	2016	13.8%	2	4	SA
741	981	745萬	2011		2	4	SA
741	981	762萬	2013	2.6%	2	4	SA
741	981	740萬	2011		2	4	SA
741	981	737萬	2011		2	4	SA
741	981	730萬	2011		2	4	SA
719	953	730萬	2011		2	4	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	SB
958	1273	1,027萬	2011		2	4	SB
958	1273	1,027萬	2011		2	4	SB
958	1273	1,023萬	2011		2	4	SB
958	1273	1,020萬	2011		2	4	SB
958	1273	1,018萬	2011		2	4	SB
958	1273	1,162萬	2015	14.6%	2	4	SB
958	1273	1,011萬	2011		2	4	SB
958	1273	1,500萬	2018	48.8%	2	4	SB
958	1273	1,005萬	2011		2	4	SB
958	1273	1,003萬	2011		2	4	SB
958	1273	1,000萬	2011		2	4	SB
958	1273	997萬	2011		2	4	SB
958	1273	980萬	2013	1.5%	2	4	SB
958	1273	1,038萬	2016	4.7%	2	4	SB
958	1273	985萬	2011		2	4	SB
958	1273	983萬	2011		2	4	SB
958	1273	980萬	2011		2	4	SB
958	1273	977萬	2011		2	4	SB
958	1273	975萬	2011		2	4	SB
958	1273	1,280萬	2017	31.7%	2	4	SB
958	1273	969萬	2011		2	4	SB
958	1273	967萬	2011		2	4	SB
958	1273	1,018萬	2011		2	4	SB
958	1273	963萬	2011		2	4	SB
958	1273	961萬	2011		2	4	SB
958	1273	1,183萬	2015	23.4%	2	4	SB
958	1273	1,010萬	2014	5.6%	2	4	SB
958	1273	955萬	2011		2	4	SB
958	1273	953萬	2011		2	4	SB
958	1273	951萬	2011		2	4	SB
958	1273	951萬	2011		2	4	SB
958	1273	946萬	2011		2	4	SB
958	1273	944萬	2011		2	4	SB
958	1273	942萬	2011		2	4	SB
958	1273	1,030萬	2014	9.8%	2	4	SB
958	1273	935萬	2011		2	4	SB
958	1273	933萬	2011		2	4	SB
958	1273	930萬	2011		2	4	SB
958	1273	930萬	2011		2	4	SB
958	1273	927萬	2011		2	4	SB
958	1273	923萬	2011		2	4	SB
958	1273	919萬	2011		2	4	SB
958	1273	911萬	2011		2	4	SB
958	1273	926萬	2011		2	4	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	SC
784	1030	904萬	2011		2	4	SC
784	1030	900萬	2013	0.4%	2	4	SC
784	1030	900萬	2014	0.1%	2	4	SC
784	1030	899萬	2011		2	4	SC
784	1030	896萬	2011		2	4	SC
784	1030	893萬	2011		2	4	SC
784	1030	891萬	2011		2	4	SC
784	1030	889萬	2011		2	4	SC
784	1030	887萬	2011		2	4	SC
784	1030	950萬	2015	7.4%	2	4	SC
784	1030	883萬	2011		2	4	SC
784	1030	860萬	2013	2.4%	2	4	SC
784	1030	879萬	2011		2	4	SC
784	1030	877萬	2011		2	4	SC
784	1030	872萬	2011		2	4	SC
784	1030	883萬	2013	1.5%	2	4	SC
784	1030	869萬	2011		2	4	SC
784	1030	867萬	2011		2	4	SC
784	1030	866萬	2011		2	4	SC
784	1030	864萬	2011		2	4	SC
784	1030	859萬	2011		2	4	SC
784	1030	858萬	2011		2	4	SC
784	1030	858萬	2011		2	4	SC
784	1030	1,000萬	2015	17.3%	2	4	SC
784	1030	851萬	2011		2	4	SC
784	1030	850萬	2011		2	4	SC
784	1030	848萬	2011		2	4	SC
784	1030	846萬	2011		2	4	SC
784	1030	845萬	2011		2	4	SC
784	1030	843萬	2011		2	4	SC
784	1030	843萬	2011		2	4	SC
784	1030	839萬	2011		2	4	SC
784	1030	837萬	2011		2	4	SC
784	1030	835萬	2011		2	4	SC
784	1030	833萬	2011		2	4	SC
784	1030	831萬	2011		2	4	SC
784	1030	829萬	2011		2	4	SC
784	1030	828萬	2013	0.2%	2	4	SC
784	1030	827萬	2011		2	4	SC
784	1030	825萬	2011		2	4	SC
784	1030	1,050萬	2018	7.4%	2	4	SC
784	1030	815萬	2011		2	4	SC
784	1030	806萬	2011		2	4	SC
784	1030	796萬	2011		2	4	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	SD
679	903	841萬	2011		2	4	SD
679	903	815萬	2011		2	4	SD
679	903	812萬	2011		2	4	SD
679	903	810萬	2011		2	4	SD
679	903	1,080萬	2017	33.7%	2	4	SD
679	903	928萬	2017	15.3%	2	4	SD
679	903	803萬	2011		2	4	SD
679	903	801萬	2011		2	4	SD
679	903	798萬	2011		2	4	SD
679	903	796萬	2011		2	4	SD
679	903	1,260萬	2018	58.7%	2	4	SD
679	903	792萬	2011		2	4	SD
679	903	790萬	2011		2	4	SD
679	903	788萬	2011		2	4	SD
679	903	856萬	2015	9.3%	2	4	SD
679	903	782萬	2011		2	4	SD
679	903	780萬	2011		2	4	SD
679	903	778萬	2011		2	4	SD
679	903	804萬	2013	3.5%	2	4	SD
679	903	775萬	2011		2	4	SD
679	903	771萬	2011		2	4	SD
679	903	769萬	2011		2	4	SD
679	903	769萬	2011		2	4	SD
679	903	770萬	2014	0.8%	2	4	SD
679	903	740萬	2013	2.9%	2	4	SD
679	903	761萬	2011		2	4	SD
679	903	759萬	2011		2	4	SD
679	903	757萬	2011		2	4	SD
679	903	742萬	2013	1.8%	2	4	SD
679	903	780萬	2013	3.4%	2	4	SD
679	903	848萬	2016	12.4%	2	4	SD
679	903	750萬	2011		2	4	SD
679	903	748萬	2011		2	4	SD
679	903	746萬	2011		2	4	SD
679	903	744萬	2011		2	4	SD
679	903	900萬	2015	21.4%	2	4	SD
679	903	740萬	2011		2	4	SD
679	903	1,100萬	2018	49.2%	2	4	SD
679	903	737萬	2011		2	4	SD
679	903	735萬	2011		2	4	SD
679	903	732萬	2011		2	4	SD
679	903	726萬	2011		2	4	SD
679	903	716萬	2011		2	4	SD
659	877	716萬	2011		2	4	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	NA
741	981	829萬	2011		2	4	NA
741	981	847萬	2016	2.1%	2	4	NA
741	981	888萬	2015	7.5%	2	4	NA
741	981	824萬	2011		2	4	NA
741	981	822萬	2011		2	4	NA
741	981	1,213萬	2018	48.1%	2	4	NA
741	981	817萬	2011		2	4	NA
741	981	815萬	2011		2	4	NA
741	981	960萬	2016	18.1%	2	4	NA
741	981	810萬	2011		2	4	NA
741	981	809萬	2011		2	4	NA
741	981	806萬	2011		2	4	NA
741	981	804萬	2011		2	4	NA
741	981	1,090萬	2017	35.9%	2	4	NA
741	981	798萬	2011		2	4	NA
741	981	796萬	2011		2	4	NA
741	981	794萬	2011		2	4	NA
741	981	792萬	2011		2	4	NA
741	981	890萬	2015	12.7%	2	4	NA
741	981	787萬	2011		2	4	NA
741	981	785萬	2011		2	4	NA
741	981	850萬	2015	8.4%	2	4	NA
741	981	784萬	2011		2	4	NA
741	981	781萬	2011		2	4	NA
741	981	868萬	2015	11.4%	2	4	NA
741	981	778萬	2011		2	4	NA
741	981	776萬	2011		2	4	NA
741	981	774萬	2011		2	4	NA
741	981	810萬	2013	4.8%	2	4	NA
741	981	771萬	2011		2	4	NA
741	981	771萬	2011		2	4	NA
741	981	768萬	2011		2	4	NA
741	981	767萬	2011		2	4	NA
741	981	1,158萬	2019	51.4%	2	4	NA
741	981	890萬	2016	16.9%	2	4	NA
741	981	900萬	2016	18.5%	2	4	NA
741	981	757萬	2011		2	4	NA
741	981	755萬	2011		2	4	NA
741	981	755萬	2011		2	4	NA
741	981	827萬	2015	9.8%	2	4	NA
741	981	750萬	2011		2	4	NA
741	981	828萬	2015	10.8%	2	4	NA
741	981	741萬	2011		2	4	NA
719	953	740萬	2011		2	4	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	4	NB
842	1102	945萬	2011		2	4	NB
842	1102	945萬	2011		2	4	NB
842	1102	941萬	2011		2	4	NB
842	1102	973萬	2014	3.7%	2	4	NB
842	1102	936萬	2011		2	4	NB
